title,page_url,sektor,subsektor,jenis_regulasi,nomor_regulasi,tanggal_berlaku,filename,file_url,new_filename,pages,page_range
POJK tentang Sistem Pengelolaan Investasi Terpadu,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Sistem-Pengelolaan-Investasi-Terpadu.aspx,Pasar Modal,"Reksa Dana,  Perusahaan Efek,  Wakil Perusahaan Efek,  Penasehat Investasi,  Agen Penjual Reksadana",Peraturan OJK,28 /POJK.04/2016,29 Juli 2016,POJK-tentang-Sistem-Pengelolaan-Investasi-Terpadu -- pojk 28-2016.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Sistem-Pengelolaan-Investasi-Terpadu/pojk%2028-2016.pdf,ojk-peraturan_ojk-28_pojk_04_2016-29072016-pojk_tentang_sistem_pengelolaan_investasi_terpadu.pdf,24,21-25
POJK tentang Pendaftaran Penilai Pemerintah untuk Tujuan Revaluasi Aset bagi Badan Usaha Milik Negara atau Badan Usaha Milik Daerah yang Melakukan Penawaran Umum di Pasar Modal,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pendaftaran-Penilai-Pemerintah-untuk-Tujuan-Revaluasi-Aset-bagi-BUMN-atau-BUMD-yang-Melakukan-Penawaran-Umum-.aspx,Pasar Modal,Lembaga Penunjang Pasar Modal,Peraturan OJK,21 /POJK.04/2016,18 April 2016,POJK-tentang-Pendaftaran-Penilai-Pemerintah-untuk-Tujuan-Revaluasi-Aset-bagi-BUMN-atau-BUMD-yang-Melakukan-Penawaran-Umum- -- pojk 21-2016.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pendaftaran-Penilai-Pemerintah-untuk-Tujuan-Revaluasi-Aset-bagi-BUMN-atau-BUMD-yang-Melakukan-Penawaran-Umum-/pojk%2021-2016.pdf,ojk-peraturan_ojk-21_pojk_04_2016-18042016-pojk_tentang_pendaftaran_penilai_pemerintah_untuk_tujuan_revaluasi_aset_bagi_badan_usaha_milik_negara_atau_badan_usaha_milik_daerah_yang_melakukan_penawaran_umum_di_pasar_modal.pdf,22,21-25
POJK tentang Laporan Teknis Dana Pensiun,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Laporan-Teknis-Dana-Pensiun-.aspx,IKNB,Dana Pensiun,Peraturan OJK,17 /POJK.05/2016,1 Maret 2016,POJK-tentang-Laporan-Teknis-Dana-Pensiun- -- pojk 17-2016.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Laporan-Teknis-Dana-Pensiun-/pojk%2017-2016.pdf,ojk-peraturan_ojk-17_pojk_05_2016-01032016-pojk_tentang_laporan_teknis_dana_pensiun.pdf,9,6-10
POJK tentang Persyaratan Pengurus dan Dewan Pengawas Dana Pensiun Pemberi Kerja dan Pelaksana Tugas Pengurus Dana Pensiun Lembaga Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Persyaratan-Pengurus-dan-Dewan-Pengawas-Dana-Pensiun-Pemberi-Kerja-dan-Pelaksana-Tugas-Pengurus-Dana-Pensiun.aspx,IKNB,Dana Pensiun,Peraturan OJK,15 /POJK.05/2016,1 Maret 2016,POJK-tentang-Persyaratan-Pengurus-dan-Dewan-Pengawas-Dana-Pensiun-Pemberi-Kerja-dan-Pelaksana-Tugas-Pengurus-Dana-Pensiun -- POJK 15-2016.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Persyaratan-Pengurus-dan-Dewan-Pengawas-Dana-Pensiun-Pemberi-Kerja-dan-Pelaksana-Tugas-Pengurus-Dana-Pensiun/POJK%2015-2016.pdf,ojk-peraturan_ojk-15_pojk_05_2016-01032016-pojk_tentang_persyaratan_pengurus_dan_dewan_pengawas_dana_pensiun_pemberi_kerja_dan_pelaksana_tugas_pengurus_dana_pensiun_lembaga_keuangan.pdf,9,6-10
POJK tentang Tata Cara Permohonan Pengesahan Pembentukan Dana Pensiun Pemberi Kerja dan Pengesahan Atas Perubahan Peraturan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Tata-Cara-Permohonan-Pengesahan-Pembentukan-Dana-Pensiun-Pemberi-Kerja-dan-Pengesahan-atau-Perubahan-Peraturan.aspx,IKNB,Dana Pensiun,Peraturan OJK,13 /POJK.03/2016,1 Maret 2016,POJK-tentang-Tata-Cara-Permohonan-Pengesahan-Pembentukan-Dana-Pensiun-Pemberi-Kerja-dan-Pengesahan-atau-Perubahan-Peraturan -- POJK 13-2016.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Tata-Cara-Permohonan-Pengesahan-Pembentukan-Dana-Pensiun-Pemberi-Kerja-dan-Pengesahan-atau-Perubahan-Peraturan/POJK%2013-2016.pdf,ojk-peraturan_ojk-13_pojk_03_2016-01032016-pojk_tentang_tata_cara_permohonan_pengesahan_pembentukan_dana_pensiun_pemberi_kerja_dan_pengesahan_atas_perubahan_peraturan.pdf,12,11-15
POJK tentang Penilaian Tingkat Kesehatan Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penilaian-Tingkat-Kesehatan-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,4 /POJK.03/2016,27 Januari 2016,POJK-tentang-Penilaian-Tingkat-Kesehatan-Bank-Umum -- POJK Penilaian TKS FINALE  (k.e).pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penilaian-Tingkat-Kesehatan-Bank-Umum/POJK%20Penilaian%20TKS%20FINALE%20%20(k.e).pdf,ojk-peraturan_ojk-4_pojk_03_2016-27012016-pojk_tentang_penilaian_tingkat_kesehatan_bank_umum.pdf,27,26-30
POJK tentang Investasi Surat Berharga Negara Bagi Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/POJK-01.-SBN.aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,1 /POJK.05/2016,12 Januari 2016,POJK-01.-SBN -- POJK 1-2016.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-01.-SBN/POJK%201-2016.pdf,ojk-peraturan_ojk-1_pojk_05_2016-12012016-pojk_tentang_investasi_surat_berharga_negara_bagi_lembaga_jasa_keuangan_non_bank.pdf,10,6-10
POJK tentang Perubahan atas Peraturan Otoritas Jasa Keuangan tentang Penyelenggaraan Usaha Lembaga Keuangan Mikro,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Perubahan-atas-Peraturan-OJK-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro.aspx,IKNB,Lembaga Keuangan Mikro,Peraturan OJK,62 /POJK.05/2015,29 Desember 2015,POJK-tentang-Perubahan-atas-Peraturan-OJK-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro -- pojk 62-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perubahan-atas-Peraturan-OJK-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro/pojk%2062-2015.pdf,ojk-peraturan_ojk-62_pojk_05_2015-29122015-pojk_tentang_perubahan_atas_peraturan_otoritas_jasa_keuangan_tentang_penyelenggaraan_usaha_lembaga_keuangan_mikro.pdf,21,21-25
POJK tentang Sertifikasi Kompetensi Kerja bagi Anggota Direksi dan Anggota Dewan Komisaris Bank Perkreditan Rakyat dan Bank Perkreditan Rakyat Syariah,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Sertifikasi-Kompetensi-Kerja-bagi-Anggota-Direksi-dan-Anggota-Dewan-Komisaris-BPR-dan-BPRS.aspx,Perbankan,"BPR,  Perbankan Syariah",Peraturan OJK,44 /POJK.03/2015,29 Desember 2015,POJK-tentang-Sertifikasi-Kompetensi-Kerja-bagi-Anggota-Direksi-dan-Anggota-Dewan-Komisaris-BPR-dan-BPRS -- pojk 44-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Sertifikasi-Kompetensi-Kerja-bagi-Anggota-Direksi-dan-Anggota-Dewan-Komisaris-BPR-dan-BPRS/pojk%2044-2015.pdf,ojk-peraturan_ojk-44_pojk_03_2015-29122015-pojk_tentang_sertifikasi_kompetensi_kerja_bagi_anggota_direksi_dan_anggota_dewan_komisaris_bank_perkreditan_rakyat_dan_bank_perkreditan_rakyat_syariah.pdf,24,21-25
POJK tentang Tata Cara Penetapan Pengelola Statuter pada Lembaga Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Tata-Cara-Penetapan-Pengelola-Statuter-pada-Lembaga-Jasa-Keuangan.aspx,IKNB,"IKNB Syariah,  Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,41/POJK.05/2015,28 Desember 2015,POJK-tentang-Tata-Cara-Penetapan-Pengelola-Statuter-pada-Lembaga-Jasa-Keuangan -- pojk 41-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Tata-Cara-Penetapan-Pengelola-Statuter-pada-Lembaga-Jasa-Keuangan/pojk%2041-2015.pdf,ojk-peraturan_ojk-41_pojk_05_2015-28122015-pojk_tentang_tata_cara_penetapan_pengelola_statuter_pada_lembaga_jasa_keuangan.pdf,18,16-20
"POJK tentang Pendaftaran dan Pengawasan Konsultan Aktuaria, Akuntan Publik, dan Penilai yang Melakukan Kegiatan di Industri Keuangan Non-Bank","https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pendaftaran-dan-Pengawasan-Konsultan-Aktuaria,-Akuntan-Publik,-dan-Penilai-yang-Melakukan-Kegiatan-di-IKNB.aspx",IKNB,"IKNB Syariah,  Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,38/POJK.05/2015,28 Desember 2015,"POJK-tentang-Pendaftaran-dan-Pengawasan-Konsultan-Aktuaria,-Akuntan-Publik,-dan-Penilai-yang-Melakukan-Kegiatan-di-IKNB -- POJK 38-2015 pendaftaran dan pengawasan profesi IKNB.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pendaftaran-dan-Pengawasan-Konsultan-Aktuaria,-Akuntan-Publik,-dan-Penilai-yang-Melakukan-Kegiatan-di-IKNB/POJK%2038-2015%20pendaftaran%20dan%20pengawasan%20profesi%20IKNB.pdf",ojk-peraturan_ojk-38_pojk_05_2015-28122015-pojk_tentang_pendaftaran_dan_pengawasan_konsultan_aktuaria_akuntan_publik_dan_penilai_yang_melakukan_kegiatan_di_industri_keuangan_non_bank.pdf,31,31-35
POJK tentang Pemeriksaan Langsung Perusahaan Modal Ventura,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pemeriksaan-Langsung-Perusahaan-Modal-Ventura.aspx,IKNB,"IKNB Syariah,  Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,37/POJK.05/2015,28 Desember 2015,POJK-tentang-Pemeriksaan-Langsung-Perusahaan-Modal-Ventura -- pojk 37-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pemeriksaan-Langsung-Perusahaan-Modal-Ventura/pojk%2037-2015.pdf,ojk-peraturan_ojk-37_pojk_05_2015-28122015-pojk_tentang_pemeriksaan_langsung_perusahaan_modal_ventura.pdf,21,21-25
POJK tentang Emiten atau Perusahaan Publik yang Dikecualikan dari Kewajiban Pelaporan dan Pengumuman,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Emiten-atau-Perusahaan-Publik-yang-Dikecualikan-dari-Kewajiban-Pelaporan-dan-Pengumuman-.aspx,Pasar Modal,"Pasar Modal Syariah,  Bursa Efek,  Lembaga Kliring dan Penjaminan,  Lembaga Penyimpanan dan Penyelesaian,  Reksa Dana,  Perusahaan Efek,  Wakil Perusahaan Efek,  Agen Penjual Reksadana,  Lembaga Penunjang Pasar Modal",Peraturan OJK,29/POJK.04/2015,22 Desember 2015,POJK-tentang-Emiten-atau-Perusahaan-Publik-yang-Dikecualikan-dari-Kewajiban-Pelaporan-dan-Pengumuman- -- pojk 29-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Emiten-atau-Perusahaan-Publik-yang-Dikecualikan-dari-Kewajiban-Pelaporan-dan-Pengumuman-/pojk%2029-2015.pdf,ojk-peraturan_ojk-29_pojk_04_2015-22122015-pojk_tentang_emiten_atau_perusahaan_publik_yang_dikecualikan_dari_kewajiban_pelaporan_dan_pengumuman.pdf,15,11-15
Produk dan Aktivitas Bank Syariah dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/Produk-dan-Aktivitas-Bank-Syariah-dan-Unit-Usaha-Syariah.aspx,Perbankan,Perbankan Syariah,Peraturan OJK,24/POJK.03/2015,27 November 2015,Produk-dan-Aktivitas-Bank-Syariah-dan-Unit-Usaha-Syariah -- pojk-nomor-4-pojk-03-2015-produk-aktivitas-bank-syariah-uus.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Produk-dan-Aktivitas-Bank-Syariah-dan-Unit-Usaha-Syariah/pojk-nomor-4-pojk-03-2015-produk-aktivitas-bank-syariah-uus.pdf,ojk-peraturan_ojk-24_pojk_03_2015-27112015-produk_dan_aktivitas_bank_syariah_dan_unit_usaha_syariah.pdf,23,21-25
Penerapan Pedoman Tata Kelola Perusahaan Terbuka,https://www.ojk.go.id/id/regulasi/Pages/Penerapan-Pedoman-Tata-Kelola-Perusahaan-Terbuka.aspx,Pasar Modal,Emiten dan Perusahaan Publik,Peraturan OJK,21/POJK.04/2014,17 November 2015,Penerapan-Pedoman-Tata-Kelola-Perusahaan-Terbuka -- pojk-nomor-21042014-penerapan-pedoman-tata-kelola-pt.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Pedoman-Tata-Kelola-Perusahaan-Terbuka/pojk-nomor-21042014-penerapan-pedoman-tata-kelola-pt.pdf,ojk-peraturan_ojk-21_pojk_04_2014-17112015-penerapan_pedoman_tata_kelola_perusahaan_terbuka.pdf,8,6-10
Penerbitan dan Persyaratan Efek Beragun Aset Syariah,https://www.ojk.go.id/id/regulasi/Pages/Penerbitan-dan-Persyaratan-Efek-Beragun-Aset-Syariah.aspx,Pasar Modal,Pasar Modal Syariah,Peraturan OJK,20/POJK.04/2015,10 November 2015,Penerbitan-dan-Persyaratan-Efek-Beragun-Aset-Syariah -- POJK.20 EBA Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Efek-Beragun-Aset-Syariah/POJK.20%20EBA%20Syariah.pdf,ojk-peraturan_ojk-20_pojk_04_2015-10112015-penerbitan_dan_persyaratan_efek_beragun_aset_syariah.pdf,15,11-15
Penerbitan dan Persyaratan Efek Syariah Berupa Saham oleh Emiten Syariah atau Perusahaan Publik Syariah,https://www.ojk.go.id/id/regulasi/Pages/Penerbitan-dan-Persyaratan-Efek-Syariah-Berupa-Saham-oleh-Emiten-Syariah-atau-Perusahaan-Publik-Syariah.aspx,Pasar Modal,"Pasar Modal Syariah,  Emiten dan Perusahaan Publik",Peraturan OJK,17/POJK.04/2015,10 November 2015,Penerbitan-dan-Persyaratan-Efek-Syariah-Berupa-Saham-oleh-Emiten-Syariah-atau-Perusahaan-Publik-Syariah -- pojk17042015-penerbitan-persyaratan-efek-syariah-berupa-saham-emiten-syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Efek-Syariah-Berupa-Saham-oleh-Emiten-Syariah-atau-Perusahaan-Publik-Syariah/pojk17042015-penerbitan-persyaratan-efek-syariah-berupa-saham-emiten-syariah.pdf,ojk-peraturan_ojk-17_pojk_04_2015-10112015-penerbitan_dan_persyaratan_efek_syariah_berupa_saham_oleh_emiten_syariah_atau_perusahaan_publik_syariah.pdf,19,16-20
Penerbitan dan Persyaratan Sukuk,https://www.ojk.go.id/id/regulasi/Pages/Penerbitan-dan-Persyaratan-Sukuk.aspx,Pasar Modal,Pasar Modal Syariah,Peraturan OJK,18/POJK.04/2015,10 November 2015,Penerbitan-dan-Persyaratan-Sukuk -- pojk18042015-penerbitan-persyaratan-sukuk.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Sukuk/pojk18042015-penerbitan-persyaratan-sukuk.pdf,ojk-peraturan_ojk-18_pojk_04_2015-10112015-penerbitan_dan_persyaratan_sukuk.pdf,23,21-25
POJK tentang Retensi Sendiri dan Dukungan Reasuransi dalam Negeri,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Retensi-Sendiri-dan-Dukungan-Reasuransi-dalam-Negeri.aspx,IKNB,Asuransi,Peraturan OJK,14/POJK.05/2015,10 November 2015,POJK-tentang-Retensi-Sendiri-dan-Dukungan-Reasuransi-dalam-Negeri -- pojk 14-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Retensi-Sendiri-dan-Dukungan-Reasuransi-dalam-Negeri/pojk%2014-2015.pdf,ojk-peraturan_ojk-14_pojk_05_2015-10112015-pojk_tentang_retensi_sendiri_dan_dukungan_reasuransi_dalam_negeri.pdf,33,31-35
POJK tentang Ketentuan Kehati-hatian dalam Rangka Stimulus Perekonomian Nasional bagi BUS dan UUS,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Ketentuan-Kehati-hatian-dalam-Rangka-Stimulus-Perekonomian-Nasional-bagi-BUS-dan-UUS-.aspx,Perbankan,Perbankan Syariah,Peraturan OJK,12/POJK.03/2015,24 Agustus 2015,POJK-tentang-Ketentuan-Kehati-hatian-dalam-Rangka-Stimulus-Perekonomian-Nasional-bagi-BUS-dan-UUS- -- POJK 12. Stimulus Perekonomian Bagi Bank Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Ketentuan-Kehati-hatian-dalam-Rangka-Stimulus-Perekonomian-Nasional-bagi-BUS-dan-UUS-/POJK%2012.%20Stimulus%20Perekonomian%20Bagi%20Bank%20Syariah.pdf,ojk-peraturan_ojk-12_pojk_03_2015-24082015-pojk_tentang_ketentuan_kehati_hatian_dalam_rangka_stimulus_perekonomian_nasional_bagi_bus_dan_uus.pdf,19,16-20
POJK tentang Ketentuan Kehati-hatian dalam Rangka Stimulus Perekonomian Nasional bagi Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Ketentuan-Kehati-hatian-dalam-Rangka-Stimulus-Perekonomian-Nasional-bagi-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,11/POJK.03/2015,24 Agustus 2015,POJK-tentang-Ketentuan-Kehati-hatian-dalam-Rangka-Stimulus-Perekonomian-Nasional-bagi-Bank-Umum -- POJK 11. Stimulus Perekonomian Bank Umum.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Ketentuan-Kehati-hatian-dalam-Rangka-Stimulus-Perekonomian-Nasional-bagi-Bank-Umum/POJK%2011.%20Stimulus%20Perekonomian%20Bank%20Umum.pdf,ojk-peraturan_ojk-11_pojk_03_2015-24082015-pojk_tentang_ketentuan_kehati_hatian_dalam_rangka_stimulus_perekonomian_nasional_bagi_bank_umum.pdf,14,11-15
POJK tentang Penerbitan Sertifikat Deposito oleh Bank,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penerbitan-Sertifikat-Deposito-oleh-Bank.aspx,Perbankan,Bank Umum,Peraturan OJK,10/POJK.03/2015,14 Juli 2015,POJK-tentang-Penerbitan-Sertifikat-Deposito-oleh-Bank -- POJK 10. Penerbitan Sertifikat Deposito oleh Bank.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerbitan-Sertifikat-Deposito-oleh-Bank/POJK%2010.%20Penerbitan%20Sertifikat%20Deposito%20oleh%20Bank.pdf,ojk-peraturan_ojk-10_pojk_03_2015-14072015-pojk_tentang_penerbitan_sertifikat_deposito_oleh_bank.pdf,16,16-20
POJK tentang Pedoman Transaksi Repurchase Agreement bagi Lembaga Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pedoman-Transaksi-Repurchase-Agreement-bagi-Lembaga-Jasa-Keuangan.aspx,Pasar Modal,"Bursa Efek,  Lembaga Kliring dan Penjaminan,  Lembaga Penyimpanan dan Penyelesaian,  Reksa Dana,  Perusahaan Efek,  Wakil Perusahaan Efek",Peraturan OJK,9/POJK.04/2015,26 Juni 2015,POJK-tentang-Pedoman-Transaksi-Repurchase-Agreement-bagi-Lembaga-Jasa-Keuangan -- pojk 9-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pedoman-Transaksi-Repurchase-Agreement-bagi-Lembaga-Jasa-Keuangan/pojk%209-2015.pdf,ojk-peraturan_ojk-9_pojk_04_2015-26062015-pojk_tentang_pedoman_transaksi_repurchase_agreement_bagi_lembaga_jasa_keuangan.pdf,10,6-10
POJK tentang Situs Web Emiten atau Perusahaan Publik,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Situs-Web-Emiten-atau-Perusahaan-Publik.aspx,Pasar Modal,Emiten dan Perusahaan Publik,Peraturan OJK,8/POJK.04/2015,26 Juni 2015,POJK-tentang-Situs-Web-Emiten-atau-Perusahaan-Publik -- pojk 8-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Situs-Web-Emiten-atau-Perusahaan-Publik/pojk%208-2015.pdf,ojk-peraturan_ojk-8_pojk_04_2015-26062015-pojk_tentang_situs_web_emiten_atau_perusahaan_publik.pdf,17,16-20
POJK tentang Perubahan atas Peraturan Otoritas Jasa Keuangan tentang Tata Cara Penagihan Sanksi Administratif Berupa Denda di Sektor Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Perubahan-Atas-POJK-tentang-Tata-Cara-Penagihan-Sanksi-Administratif-Berupa-Denda-di-Sektor-Jasa-Keuangan-.aspx,Pasar Modal,Sanksi,Peraturan OJK,7/POJK.04/2015,5 Mei 2015,POJK-tentang-Perubahan-Atas-POJK-tentang-Tata-Cara-Penagihan-Sanksi-Administratif-Berupa-Denda-di-Sektor-Jasa-Keuangan- -- POJK 7-2015 perubahan pojk 4-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perubahan-Atas-POJK-tentang-Tata-Cara-Penagihan-Sanksi-Administratif-Berupa-Denda-di-Sektor-Jasa-Keuangan-/POJK%207-2015%20perubahan%20pojk%204-2014.pdf,ojk-peraturan_ojk-7_pojk_04_2015-05052015-pojk_tentang_perubahan_atas_peraturan_otoritas_jasa_keuangan_tentang_tata_cara_penagihan_sanksi_administratif_berupa_denda_di_sektor_jasa_keuangan.pdf,5,0-5
POJK tentang Kewajiban Penyediaan Modal Minimum dan Pemenuhan Modal Inti Minimum Bank Perkreditan Rakyat,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-dan-Pemenuhan-Modal-Inti-Minimum-BPR.aspx,Perbankan,BPR,Peraturan OJK,5/POJK.03/2015,1 April 2015,POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-dan-Pemenuhan-Modal-Inti-Minimum-BPR -- POJK 5. Kewajiban Penyediaan Modal Minimum Bank Perkreditan Rakyat.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-dan-Pemenuhan-Modal-Inti-Minimum-BPR/POJK%205.%20Kewajiban%20Penyediaan%20Modal%20Minimum%20Bank%20Perkreditan%20Rakyat.pdf,ojk-peraturan_ojk-5_pojk_03_2015-01042015-pojk_tentang_kewajiban_penyediaan_modal_minimum_dan_pemenuhan_modal_inti_minimum_bank_perkreditan_rakyat.pdf,22,21-25
POJK tentang Pemeliharaan dan Pelaporan Data Asuransi,https://www.ojk.go.id/id/regulasi/Pages/POJK-Tentang-Pemeliharaan-dan-Pelaporan-Data-Asuransi.aspx,IKNB,Asuransi,Peraturan OJK,2/POJK.05/2015,31 Maret 2015,POJK-Tentang-Pemeliharaan-dan-Pelaporan-Data-Asuransi -- POJK 2. Pemeliharaan dan Pelaporan Data Risiko Asuransi.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-Tentang-Pemeliharaan-dan-Pelaporan-Data-Asuransi/POJK%202.%20Pemeliharaan%20dan%20Pelaporan%20Data%20Risiko%20Asuransi.pdf,ojk-peraturan_ojk-2_pojk_05_2015-31032015-pojk_tentang_pemeliharaan_dan_pelaporan_data_asuransi.pdf,12,11-15
POJK tentang Penerapan Manajemen Risiko Bagi Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/POJK-Tentang-Penerapan-Manajemen-Risiko-Bagi-Lembaga-Jasa-Keuangan-Non-Bank.aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,1/POJK.05/2015,20 Maret 2015,POJK-Tentang-Penerapan-Manajemen-Risiko-Bagi-Lembaga-Jasa-Keuangan-Non-Bank -- POJK 1. Penerapan Manajemen Resiko Bagi Lembaga Jasa Keuangan Non-Bank.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-Tentang-Penerapan-Manajemen-Risiko-Bagi-Lembaga-Jasa-Keuangan-Non-Bank/POJK%201.%20Penerapan%20Manajemen%20Resiko%20Bagi%20Lembaga%20Jasa%20Keuangan%20Non-Bank.pdf,ojk-peraturan_ojk-1_pojk_05_2015-20032015-pojk_tentang_penerapan_manajemen_risiko_bagi_lembaga_jasa_keuangan_non_bank.pdf,12,11-15
Penambahan Modal Perusahaan Terbuka Tanpa Memberi Hak Memesan Efek Terlebih Dahulu,https://www.ojk.go.id/id/regulasi/Pages/Penambahan-Modal-Perusahaan-Terbuka-Tanpa-Memberi-Hak-Memesan-Efek-Terlebih-Dahulu.aspx,Pasar Modal,"Bursa Efek,  Emiten dan Perusahaan Publik",Peraturan OJK,38/POJK.04/2014,30 Desember 2014,Penambahan-Modal-Perusahaan-Terbuka-Tanpa-Memberi-Hak-Memesan-Efek-Terlebih-Dahulu -- POJK38PenambahanModalPerusahaanTerbukaTanpaMemberikanHakMemesanEfekTerlebihDahulu_1420595181.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penambahan-Modal-Perusahaan-Terbuka-Tanpa-Memberi-Hak-Memesan-Efek-Terlebih-Dahulu/POJK38PenambahanModalPerusahaanTerbukaTanpaMemberikanHakMemesanEfekTerlebihDahulu_1420595181.pdf,ojk-peraturan_ojk-38_pojk_04_2014-30122014-penambahan_modal_perusahaan_terbuka_tanpa_memberi_hak_memesan_efek_terlebih_dahulu.pdf,17,16-20
