title,page_url,sektor,subsektor,jenis_regulasi,nomor_regulasi,tanggal_berlaku,filename,file_url,new_filename,pages
POJK tentang Penggabungan Usaha atau Peleburan Usaha Perusahaan Terbuka,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penggabungan-Usaha-atau-Peleburan-Usaha-Perusahaan-Terbuka.aspx,Pasar Modal,Peraturan Lainnya,Peraturan OJK,74/POJK.04/2016,28 Desember 2016,POJK-tentang-Penggabungan-Usaha-atau-Peleburan-Usaha-Perusahaan-Terbuka -- SAL - POJK Penggabungan .pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penggabungan-Usaha-atau-Peleburan-Usaha-Perusahaan-Terbuka/SAL%20-%20POJK%20Penggabungan%20.pdf,ojk-peraturan_ojk-74_pojk_04_2016-28122016-pojk_tentang_penggabungan_usaha_atau_peleburan_usaha_perusahaan_terbuka.pdf,32
POJK tentang Kesehatan Keuangan Perusahaan Asuransi dan Perusahaan Reasuransi dengan Prinsip Syariah,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Kesehatan-Keuangan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi-dengan-Prinsip-Syariah.aspx,"IKNB,  Syariah","IKNB Syariah,  Asuransi",Peraturan OJK,72/POJK.05/2016,28 Desember 2016,POJK-tentang-Kesehatan-Keuangan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi-dengan-Prinsip-Syariah -- pojk 72-2016.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Kesehatan-Keuangan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi-dengan-Prinsip-Syariah/pojk%2072-2016.pdf,ojk-peraturan_ojk-72_pojk_05_2016-28122016-pojk_tentang_kesehatan_keuangan_perusahaan_asuransi_dan_perusahaan_reasuransi_dengan_prinsip_syariah.pdf,77
POJK tentang Kesehatan Keuangan Perusahaan Asuransi dan Perusahaan Reasuransi,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Kesehatan-Keuangan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi.aspx,IKNB,Asuransi,Peraturan OJK,71/POJK.05/2016,28 Desember 2016,POJK-tentang-Kesehatan-Keuangan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi -- pojk 71-2016.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Kesehatan-Keuangan-Perusahaan-Asuransi-dan-Perusahaan-Reasuransi/pojk%2071-2016.pdf,ojk-peraturan_ojk-71_pojk_05_2016-28122016-pojk_tentang_kesehatan_keuangan_perusahaan_asuransi_dan_perusahaan_reasuransi.pdf,64
"POJK tentang Penyelenggaraan Usaha Perusahaan Pialang Asuransi, Perusahaan Pialang Reasuransi, dan Perusahaan Penilai Kerugian Asuransi","https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penyelenggaraan-Usaha-Perusahaan-Pialang-Asuransi,-Pialang-Reasuransi,-dan-Penilai-Kerugian-Asuransi.aspx",IKNB,Asuransi,Peraturan OJK,70/POJK.05/2016,28 Desember 2016,"POJK-tentang-Penyelenggaraan-Usaha-Perusahaan-Pialang-Asuransi,-Pialang-Reasuransi,-dan-Penilai-Kerugian-Asuransi -- pojk 70-2016.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penyelenggaraan-Usaha-Perusahaan-Pialang-Asuransi,-Pialang-Reasuransi,-dan-Penilai-Kerugian-Asuransi/pojk%2070-2016.pdf",ojk-peraturan_ojk-70_pojk_05_2016-28122016-pojk_tentang_penyelenggaraan_usaha_perusahaan_pialang_asuransi_perusahaan_pialang_reasuransi_dan_perusahaan_penilai_kerugian_asuransi.pdf,59
"POJK tentang Penyelenggaraan Usaha Perusahaan Asuransi, Perusahaan Asuransi Syariah, Perusahaan Reasuransi, dan Perusahaan Reasuransi Syariah","https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang--Penyelenggaraan-Usaha-Perusahaan-Asuransi,-Asuransi-Syariah,-Reasuransi,-dan-Reasuransi-Syariah.aspx","IKNB,  Syariah","IKNB Syariah,  Asuransi",Peraturan OJK,69/POJK.05/2016,28 Desember 2016,"POJK-tentang--Penyelenggaraan-Usaha-Perusahaan-Asuransi,-Asuransi-Syariah,-Reasuransi,-dan-Reasuransi-Syariah -- pojk 69-2016.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang--Penyelenggaraan-Usaha-Perusahaan-Asuransi,-Asuransi-Syariah,-Reasuransi,-dan-Reasuransi-Syariah/pojk%2069-2016.pdf",ojk-peraturan_ojk-69_pojk_05_2016-28122016-pojk_tentang_penyelenggaraan_usaha_perusahaan_asuransi_perusahaan_asuransi_syariah_perusahaan_reasuransi_dan_perusahaan_reasuransi_syariah.pdf,88
"POJK tentang Perizinan Usaha dan Kelembagaan Perusahaan Pialang Asuransi, Perusahaan Palang Reasuransi, dan Perusahaan Penilai Kerugian Asuransi","https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Pialang-Asuransi,-Palang-Reasuransi,-dan-Penilai-Kerugian-Asuransi.aspx",IKNB,"Asuransi,  Lembaga Pembiayaan",Peraturan OJK,68/POJK.05/2016,28 Desember 2016,"POJK-tentang-Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Pialang-Asuransi,-Palang-Reasuransi,-dan-Penilai-Kerugian-Asuransi -- pojk 68-2016.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Pialang-Asuransi,-Palang-Reasuransi,-dan-Penilai-Kerugian-Asuransi/pojk%2068-2016.pdf",ojk-peraturan_ojk-68_pojk_05_2016-28122016-pojk_tentang_perizinan_usaha_dan_kelembagaan_perusahaan_pialang_asuransi_perusahaan_palang_reasuransi_dan_perusahaan_penilai_kerugian_asuransi.pdf,109
"POJK tentang Perizinan Usaha dan Kelembagaan Perusahaan Asuransi, Perusahaan Asuransi Syariah, Perusahaan Reasuransi dan Perusahaan Reasuransi Syariah","https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Perizinan-Usaha-dan-Kelembahaan-Perusahaan-Asuransi,-Asuransi-Syariah,-Reasuransi-dan-Reasuransi-Syariah.aspx","IKNB,  Syariah","IKNB Syariah,  Asuransi,  Lembaga Pembiayaan",Peraturan OJK,67/POJK.05/2016,28 Desember 2016,"POJK-tentang-Perizinan-Usaha-dan-Kelembahaan-Perusahaan-Asuransi,-Asuransi-Syariah,-Reasuransi-dan-Reasuransi-Syariah -- pojk 67-2016.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perizinan-Usaha-dan-Kelembahaan-Perusahaan-Asuransi,-Asuransi-Syariah,-Reasuransi-dan-Reasuransi-Syariah/pojk%2067-2016.pdf",ojk-peraturan_ojk-67_pojk_05_2016-28122016-pojk_tentang_perizinan_usaha_dan_kelembagaan_perusahaan_asuransi_perusahaan_asuransi_syariah_perusahaan_reasuransi_dan_perusahaan_reasuransi_syariah.pdf,165
POJK tentang Kewajiban Penyediaan Modal Minimum dan Pemenuhan Modal Inti Minimum Bank Pembiayaan Rakyat Syariah,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-dan-Pemenuhan-Modal-Inti-Minimum-Bank-Pembiayaan-Rakyat-Syariah.aspx,"Perbankan,  Syariah","Bank Umum,  BPR,  Perbankan Syariah",Peraturan OJK,66/POJK.03/2016,28 Desember 2016,POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-dan-Pemenuhan-Modal-Inti-Minimum-Bank-Pembiayaan-Rakyat-Syariah -- pojk 66-2016.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-dan-Pemenuhan-Modal-Inti-Minimum-Bank-Pembiayaan-Rakyat-Syariah/pojk%2066-2016.pdf,ojk-peraturan_ojk-66_pojk_03_2016-28122016-pojk_tentang_kewajiban_penyediaan_modal_minimum_dan_pemenuhan_modal_inti_minimum_bank_pembiayaan_rakyat_syariah.pdf,26
POJK tentang Penerapan Manajemen Risiko bagi Bank Umum Syariah dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penerapan-Manajemen-Risiko-bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah.aspx,"Perbankan,  Syariah","Bank Umum,  Perbankan Syariah",Peraturan OJK,65/POJK.03/2016,28 Desember 2016,POJK-tentang-Penerapan-Manajemen-Risiko-bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah -- pojk 65-2016.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerapan-Manajemen-Risiko-bagi-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah/pojk%2065-2016.pdf,ojk-peraturan_ojk-65_pojk_03_2016-28122016-pojk_tentang_penerapan_manajemen_risiko_bagi_bank_umum_syariah_dan_unit_usaha_syariah.pdf,46
POJK tentang Transformasi Lembaga Keuangan Mikro Konvensional menjadi Bank Perkreditan Rakyat dan Lembaga Keuangan Mikro Syariah menjadi Bank Pembiayaan Rakyat Syariah,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Transformasi-Lembaga-Keuangan-Mikro-Konvensional-menjadi-BPR-dan-LMKS-menjadi-BPRS.aspx,"Perbankan,  Syariah","Bank Umum,  BPR,  Perbankan Syariah",Peraturan OJK,62/POJK.03/2016,28 Desember 2016,POJK-tentang-Transformasi-Lembaga-Keuangan-Mikro-Konvensional-menjadi-BPR-dan-LMKS-menjadi-BPRS -- pojk 62-2016.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Transformasi-Lembaga-Keuangan-Mikro-Konvensional-menjadi-BPR-dan-LMKS-menjadi-BPRS/pojk%2062-2016.pdf,ojk-peraturan_ojk-62_pojk_03_2016-28122016-pojk_tentang_transformasi_lembaga_keuangan_mikro_konvensional_menjadi_bank_perkreditan_rakyat_dan_lembaga_keuangan_mikro_syariah_menjadi_bank_pembiayaan_rakyat_syariah.pdf,33
POJK tentang Direksi dan Dewan Komisaris Lembaga Penyimpanan dan Penyelesaian,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Direksi-dan-Dewan-Komisaris-Lembaga-Penyimpanan-dan-Penyelesaian.aspx,Pasar Modal,Lembaga Penyimpanan dan Penyelesaian,Peraturan OJK,60/POJK.04/2016,28 Desember 2016,POJK-tentang-Direksi-dan-Dewan-Komisaris-Lembaga-Penyimpanan-dan-Penyelesaian -- POJK 60. Direksi dan Dekom LKP.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Direksi-dan-Dewan-Komisaris-Lembaga-Penyimpanan-dan-Penyelesaian/POJK%2060.%20Direksi%20dan%20Dekom%20LKP.pdf,ojk-peraturan_ojk-60_pojk_04_2016-28122016-pojk_tentang_direksi_dan_dewan_komisaris_lembaga_penyimpanan_dan_penyelesaian.pdf,56
POJK tentang Direksi dan Dewan Komisaris Lembaga Kliring dan Penjaminan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Direksi-dan-Dewan-Komisaris-Lembaga-Kliring-dan-Penjaminan.aspx,Pasar Modal,Lembaga Kliring dan Penjaminan,Peraturan OJK,59/POJK/.04/2016,28 Desember 2016,POJK-tentang-Direksi-dan-Dewan-Komisaris-Lembaga-Kliring-dan-Penjaminan -- SAL POJK 59. Direksi - Dekom LKP.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Direksi-dan-Dewan-Komisaris-Lembaga-Kliring-dan-Penjaminan/SAL%20POJK%2059.%20Direksi%20-%20Dekom%20LKP.pdf,ojk-peraturan_ojk-59_pojk_04_2016-28122016-pojk_tentang_direksi_dan_dewan_komisaris_lembaga_kliring_dan_penjaminan.pdf,55
POJK tentang Direksi dan Dewan Komisaris Bursa Efek,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Direksi-dan-Dewan-Komisaris-Bursa-Efek.aspx,Pasar Modal,Bursa Efek,Peraturan OJK,58/POJK.04/2016,28 Desember 2016,POJK-tentang-Direksi-dan-Dewan-Komisaris-Bursa-Efek -- SAL - POJK 58. Direksi - Dekom Bursa Efek.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Direksi-dan-Dewan-Komisaris-Bursa-Efek/SAL%20-%20POJK%2058.%20Direksi%20-%20Dekom%20Bursa%20Efek.pdf,ojk-peraturan_ojk-58_pojk_04_2016-28122016-pojk_tentang_direksi_dan_dewan_komisaris_bursa_efek.pdf,57
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 11/POJK.05/2016 tentang Pemeriksaan Langsung Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-POJK-Nomor-11POJK.052016-tentang-Pemeriksaan-Langsung-Lembaga-Jasa-Keuangan-NonBank.aspx,IKNB,"Asuransi,  Peraturan Lainnya",Peraturan OJK,63/POJK.05/2016,27 Desember 2016,Perubahan-Atas-POJK-Nomor-11POJK.052016-tentang-Pemeriksaan-Langsung-Lembaga-Jasa-Keuangan-NonBank -- SAL - POJK Perubahan POJK 11 2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-POJK-Nomor-11POJK.052016-tentang-Pemeriksaan-Langsung-Lembaga-Jasa-Keuangan-NonBank/SAL%20-%20POJK%20Perubahan%20POJK%2011%202014.pdf,ojk-peraturan_ojk-63_pojk_05_2016-27122016-perubahan_atas_peraturan_otoritas_jasa_keuangan_nomor_11_pojk_05_2016_tentang_pemeriksaan_langsung_lembaga_jasa_keuangan_non_bank.pdf,2
Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 11/POJK.05/2016 tentang Pemeriksaan Langsung Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/Perubahan-Atas-POJK-Nomor-11POJK.052016-tentang-Pemeriksaan-Langsung-Lembaga-Jasa-Keuangan-NonBank.aspx,IKNB,"Asuransi,  Peraturan Lainnya",Peraturan OJK,63/POJK.05/2016,27 Desember 2016,Perubahan-Atas-POJK-Nomor-11POJK.052016-tentang-Pemeriksaan-Langsung-Lembaga-Jasa-Keuangan-NonBank -- SAL - Penjelasan POJK Perubahan POJK 11 2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Perubahan-Atas-POJK-Nomor-11POJK.052016-tentang-Pemeriksaan-Langsung-Lembaga-Jasa-Keuangan-NonBank/SAL%20-%20Penjelasan%20POJK%20Perubahan%20POJK%2011%202014.pdf,ojk-peraturan_ojk-63_pojk_05_2016-27122016-perubahan_atas_peraturan_otoritas_jasa_keuangan_nomor_11_pojk_05_2016_tentang_pemeriksaan_langsung_lembaga_jasa_keuangan_non_bank.pdf,2
Penerapan Prinsip Syariah di Pasar Modal Pada Manajer Investasi,https://www.ojk.go.id/id/regulasi/Pages/Penerapan-Prinsip-Syariah-di-Pasar-Modal-Pada-Manajer-Investasi.aspx,Pasar Modal,"Pasar Modal Syariah,  Penasehat Investasi",Peraturan OJK,61/POJK.04/2016,27 Desember 2016,Penerapan-Prinsip-Syariah-di-Pasar-Modal-Pada-Manajer-Investasi -- SAL - POJK Penerapan Prinsip Syariah di Pasar Modal pada Manajer Investasi.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Prinsip-Syariah-di-Pasar-Modal-Pada-Manajer-Investasi/SAL%20-%20POJK%20Penerapan%20Prinsip%20Syariah%20di%20Pasar%20Modal%20pada%20Manajer%20Investasi.pdf,ojk-peraturan_ojk-61_pojk_04_2016-27122016-penerapan_prinsip_syariah_di_pasar_modal_pada_manajer_investasi.pdf,6
Penerapan Prinsip Syariah di Pasar Modal Pada Manajer Investasi,https://www.ojk.go.id/id/regulasi/Pages/Penerapan-Prinsip-Syariah-di-Pasar-Modal-Pada-Manajer-Investasi.aspx,Pasar Modal,"Pasar Modal Syariah,  Penasehat Investasi",Peraturan OJK,61/POJK.04/2016,27 Desember 2016,Penerapan-Prinsip-Syariah-di-Pasar-Modal-Pada-Manajer-Investasi -- SAL - Lampiran POJK Penerapan Prinsip Syariah di Pasar Modal pada Manajer Investasi.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Prinsip-Syariah-di-Pasar-Modal-Pada-Manajer-Investasi/SAL%20-%20Lampiran%20POJK%20Penerapan%20Prinsip%20Syariah%20di%20Pasar%20Modal%20pada%20Manajer%20Investasi.pdf,ojk-peraturan_ojk-61_pojk_04_2016-27122016-penerapan_prinsip_syariah_di_pasar_modal_pada_manajer_investasi.pdf,6
POJK tentang Perubahan Atas Peraturan Otoritas Jasa Keuangan Nomor 11/POJK.05/2016 tentang Pemeriksaaan Langsung Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Perubahan-Atas-POJK-tentang-Pemeriksaaan-Langsung-Lembaga-Jasa-Keuangan-Non-Bank.aspx,IKNB,"IKNB Syariah,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,63 /POJK.05/2016,27 Desember 2016,POJK-tentang-Perubahan-Atas-POJK-tentang-Pemeriksaaan-Langsung-Lembaga-Jasa-Keuangan-Non-Bank -- pojk 63-2016.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perubahan-Atas-POJK-tentang-Pemeriksaaan-Langsung-Lembaga-Jasa-Keuangan-Non-Bank/pojk%2063-2016.pdf,ojk-peraturan_ojk-63_pojk_05_2016-27122016-pojk_tentang_perubahan_atas_peraturan_otoritas_jasa_keuangan_nomor_11_pojk_05_2016_tentang_pemeriksaaan_langsung_lembaga_jasa_keuangan_non_bank.pdf,9
POJK tentang Perizinan Usaha dan Kelembagaan Perusahaan Pembiayaan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Pembiayaan.aspx,IKNB,"IKNB Syariah,  Lembaga Pembiayaan",Peraturan OJK,28/POJK.05/2014,20 Desember 2016,POJK-tentang-Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Pembiayaan -- POJK 28. Perizinan Usaha dan Kelembagaan Perusahaan Pembiayaan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Pembiayaan/POJK%2028.%20Perizinan%20Usaha%20dan%20Kelembagaan%20Perusahaan%20Pembiayaan.pdf,ojk-peraturan_ojk-28_pojk_05_2014-20122016-pojk_tentang_perizinan_usaha_dan_kelembagaan_perusahaan_pembiayaan.pdf,70
POJK tentang Pedoman Pelaksanaan Fungsi-fungsi Manajer Investasi,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pedoman-Pelaksanaan-Fungsi-fungsi-Manajer-Investasi.aspx,Pasar Modal,"Pasar Modal Syariah,  Penasehat Investasi,  Dokumen Publik dan Laporan",Peraturan OJK,24/POJK.04/2014,20 Desember 2016,POJK-tentang-Pedoman-Pelaksanaan-Fungsi-fungsi-Manajer-Investasi -- POJK 24. Pedoman Pelaksanaan Fungsi-fungsi Manajer Investasi.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pedoman-Pelaksanaan-Fungsi-fungsi-Manajer-Investasi/POJK%2024.%20Pedoman%20Pelaksanaan%20Fungsi-fungsi%20Manajer%20Investasi.pdf,ojk-peraturan_ojk-24_pojk_04_2014-20122016-pojk_tentang_pedoman_pelaksanaan_fungsi_fungsi_manajer_investasi.pdf,23
POJK tentang Pengesahan Pendirian Dana Pensiun Lembaga Keuangan dan Perubahan Peraturan Dana Pensiun dari Dana Pensiun Lembaga Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pengesahan-Pendirian-Dana-Pensiun-Lembaga-Keuangan-dan-Perubahan-Dana-Pensiun.aspx,IKNB,"Bank Umum,  Dana Pensiun",Peraturan OJK,14 /POJK.05/2016,20 Desember 2016,POJK-tentang-Pengesahan-Pendirian-Dana-Pensiun-Lembaga-Keuangan-dan-Perubahan-Dana-Pensiun -- SAL -1 Konversi POJK Pengesahaan Pendirian DPPK.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pengesahan-Pendirian-Dana-Pensiun-Lembaga-Keuangan-dan-Perubahan-Dana-Pensiun/SAL%20-1%20Konversi%20POJK%20Pengesahaan%20Pendirian%20DPPK.pdf,ojk-peraturan_ojk-14_pojk_05_2016-20122016-pojk_tentang_pengesahan_pendirian_dana_pensiun_lembaga_keuangan_dan_perubahan_peraturan_dana_pensiun_dari_dana_pensiun_lembaga_keuangan.pdf,4
POJK tentang Penerapan Tata Kelola bagi Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penerapan-Tata-Kelola-bagi-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,55 /POJK.03/2016,9 Desember 2016,POJK-tentang-Penerapan-Tata-Kelola-bagi-Bank-Umum -- POJK 55-2016 - Tata Kelola bank umum.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerapan-Tata-Kelola-bagi-Bank-Umum/POJK%2055-2016%20-%20Tata%20Kelola%20bank%20umum.pdf,ojk-peraturan_ojk-55_pojk_03_2016-09122016-pojk_tentang_penerapan_tata_kelola_bagi_bank_umum.pdf,60
POJK tentang Kepemilikan Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Kepemilikan-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,56/POJK.03/2016,9 Desember 2016,POJK-tentang-Kepemilikan-Bank-Umum -- SAL - POJK Kepemilikan Saham Bank Umum.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Kepemilikan-Bank-Umum/SAL%20-%20POJK%20Kepemilikan%20Saham%20Bank%20Umum.pdf,ojk-peraturan_ojk-56_pojk_03_2016-09122016-pojk_tentang_kepemilikan_bank_umum.pdf,29
Tata Cara Pembuatan Peraturan oleh Lembaga Kliring dan Penjaminan,https://www.ojk.go.id/id/regulasi/Pages/Tata-Cara-Pembuatan-Peraturan-oleh-Lembaga-Kliring-dan-Penjaminan.aspx,Pasar Modal,Lembaga Kliring dan Penjaminan,Peraturan OJK,47/POJK.04/2016,7 Desember 2016,Tata-Cara-Pembuatan-Peraturan-oleh-Lembaga-Kliring-dan-Penjaminan -- SAL - POJK RMR LKP.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Tata-Cara-Pembuatan-Peraturan-oleh-Lembaga-Kliring-dan-Penjaminan/SAL%20-%20POJK%20RMR%20LKP.pdf,ojk-peraturan_ojk-47_pojk_04_2016-07122016-tata_cara_pembuatan_peraturan_oleh_lembaga_kliring_dan_penjaminan.pdf,4
Tata Cara Pembuatan Peraturan oleh Lembaga Kliring dan Penjaminan,https://www.ojk.go.id/id/regulasi/Pages/Tata-Cara-Pembuatan-Peraturan-oleh-Lembaga-Kliring-dan-Penjaminan.aspx,Pasar Modal,Lembaga Kliring dan Penjaminan,Peraturan OJK,47/POJK.04/2016,7 Desember 2016,Tata-Cara-Pembuatan-Peraturan-oleh-Lembaga-Kliring-dan-Penjaminan -- SAL - POJK Lampiran RMR-LKP_.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Tata-Cara-Pembuatan-Peraturan-oleh-Lembaga-Kliring-dan-Penjaminan/SAL%20-%20POJK%20Lampiran%20RMR-LKP_.pdf,ojk-peraturan_ojk-47_pojk_04_2016-07122016-tata_cara_pembuatan_peraturan_oleh_lembaga_kliring_dan_penjaminan.pdf,4
POJK tentang Tata Cara Permohonan Izin Usaha Reksa Dana Berbentuk Perseroan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Tata-Cara-Permohonan-Izin-Usaha-Reksa-Dana-Berbentuk-Perseroan.aspx,Pasar Modal,Reksa Dana,Peraturan OJK,39 /POJK.04/2016,7 Desember 2016,POJK-tentang-Tata-Cara-Permohonan-Izin-Usaha-Reksa-Dana-Berbentuk-Perseroan -- Permohonan Izin RD Perseroan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Tata-Cara-Permohonan-Izin-Usaha-Reksa-Dana-Berbentuk-Perseroan/Permohonan%20Izin%20RD%20Perseroan.pdf,ojk-peraturan_ojk-39_pojk_04_2016-07122016-pojk_tentang_tata_cara_permohonan_izin_usaha_reksa_dana_berbentuk_perseroan.pdf,22
POJK tentang Pedoman Anggaran Dasar Reksa Dana Berbentuk Perseroan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pedoman-Anggaran-Dasar-Reksa-Dana-Berbentuk-Perseroan.aspx,Pasar Modal,Reksa Dana,Peraturan OJK,40 /POJK.04/2016,7 Desember 2016,POJK-tentang-Pedoman-Anggaran-Dasar-Reksa-Dana-Berbentuk-Perseroan -- Pedoman AD RD Perseroan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pedoman-Anggaran-Dasar-Reksa-Dana-Berbentuk-Perseroan/Pedoman%20AD%20RD%20Perseroan.pdf,ojk-peraturan_ojk-40_pojk_04_2016-07122016-pojk_tentang_pedoman_anggaran_dasar_reksa_dana_berbentuk_perseroan.pdf,8
POJK tentang Pernyataan Pendaftaran dalam Rangka Penawaran Umum Reksa Dana Berbentuk Perseroan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pernyataan-Pendaftaran-dalam-Rangka-Penawaran-Umum-Reksa-Dana-Berbentuk-Perseroan.aspx,Pasar Modal,Reksa Dana,Peraturan OJK,41 /POJK.04/2016,7 Desember 2016,POJK-tentang-Pernyataan-Pendaftaran-dalam-Rangka-Penawaran-Umum-Reksa-Dana-Berbentuk-Perseroan -- SAL - Pernyataan Pendaftaran PU RD Perseroan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pernyataan-Pendaftaran-dalam-Rangka-Penawaran-Umum-Reksa-Dana-Berbentuk-Perseroan/SAL%20-%20Pernyataan%20Pendaftaran%20PU%20RD%20Perseroan.pdf,ojk-peraturan_ojk-41_pojk_04_2016-07122016-pojk_tentang_pernyataan_pendaftaran_dalam_rangka_penawaran_umum_reksa_dana_berbentuk_perseroan.pdf,18
POJK tentang Laporan Bursa Efek,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Laporan-Bursa-Efek.aspx,Pasar Modal,"Bursa Efek,  Dokumen Publik dan Laporan",Peraturan OJK,42 /POJK.04/2016,7 Desember 2016,POJK-tentang-Laporan-Bursa-Efek -- SAL - -Laporan Bursa Efek.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Laporan-Bursa-Efek/SAL%20-%20-Laporan%20Bursa%20Efek.pdf,ojk-peraturan_ojk-42_pojk_04_2016-07122016-pojk_tentang_laporan_bursa_efek.pdf,11
